statecode,county,eq_site_limit,hu_site_limit,fl_site_limit
FL,VOLUSIA COUNTY,0,7030.16,0
FL,VOLUSIA COUNTY,0,5112.84,0
FL,VOLUSIA COUNTY,0,18541.35,0
FL,VOLUSIA COUNTY,0,1406487.73,0
FL,VOLUSIA COUNTY,0,8792.26,0
FL,VOLUSIA COUNTY,0,1605288.68,0
FL,VOLUSIA COUNTY,0,205426.64,0
FL,VOLUSIA COUNTY,0,219334.48,0
FL,VOLUSIA COUNTY,0,19173.15,0
FL,VOLUSIA COUNTY,0,2930.75,0
FL,VOLUSIA COUNTY,0,9221.37,0
FL,VOLUSIA COUNTY,0,284930.4,0
FL,VOLUSIA COUNTY,0,15782.24,0
FL,VOLUSIA COUNTY,0,5751.95,0
FL,VOLUSIA COUNTY,0,26294.61,0
FL,VOLUSIA COUNTY,0,913.01,0
FL,VOLUSIA COUNTY,0,2510.77,0
FL,VOLUSIA COUNTY,0,55328.24,0
FL,VOLUSIA COUNTY,0,31042.25,0
FL,VOLUSIA COUNTY,0,3378.13,0
FL,VOLUSIA COUNTY,0,7304.06,0
FL,VOLUSIA COUNTY,0,3688.55,0
FL,VOLUSIA COUNTY,0,78062.12,0
FL,VOLUSIA COUNTY,0,4930.24,0
FL,VOLUSIA COUNTY,0,32466.54,0
FL,VOLUSIA COUNTY,0,41085.33,0
FL,VOLUSIA COUNTY,0,438.24,0
FL,VOLUSIA COUNTY,0,310.42,0
FL,VOLUSIA COUNTY,0,73588.39,0
FL,VOLUSIA COUNTY,0,11686.49,0
FL,VOLUSIA COUNTY,0,88650,0
FL,VOLUSIA COUNTY,0,463041,0
FL,VOLUSIA COUNTY,0,77418,0
FL,VOLUSIA COUNTY,0,416070,0
FL,VOLUSIA COUNTY,0,103230,0
FL,VOLUSIA COUNTY,0,494055,0
FL,VOLUSIA COUNTY,0,913689,0
FL,VOLUSIA COUNTY,0,24786,0
FL,VOLUSIA COUNTY,0,2655900,0
FL,VOLUSIA COUNTY,0,4112118,0
FL,VOLUSIA COUNTY,0,11250000,0
FL,VOLUSIA COUNTY,0,11790000,0
FL,VOLUSIA COUNTY,0,1283904,0
FL,VOLUSIA COUNTY,0,1461816,0
FL,VOLUSIA COUNTY,0,1493982,0
FL,VOLUSIA COUNTY,0,2105208,0
FL,VOLUSIA COUNTY,0,4213800,0
FL,VOLUSIA COUNTY,0,1665342,0
FL,VOLUSIA COUNTY,0,961461,0
FL,VOLUSIA COUNTY,0,781623,0
FL,VOLUSIA COUNTY,0,686151,0
FL,VOLUSIA COUNTY,0,787500,0
FL,VOLUSIA COUNTY,4457745,4457745,4457745
FL,VOLUSIA COUNTY,0,692068.79,0
FL,VOLUSIA COUNTY,0,642459.9,0
FL,VOLUSIA COUNTY,0,9900000,0
FL,VOLUSIA COUNTY,0,1684843.3,0
FL,VOLUSIA COUNTY,0,298915.05,0
FL,VOLUSIA COUNTY,1376352,1376352,1376352
FL,VOLUSIA COUNTY,0,395013.02,0
FL,VOLUSIA COUNTY,902275.2,902275.2,902275.2
FL,VOLUSIA COUNTY,0,201339.27,0
FL,VOLUSIA COUNTY,0,201339.27,0
FL,VOLUSIA COUNTY,0,201339.27,0
FL,VOLUSIA COUNTY,0,201339.27,0
FL,VOLUSIA COUNTY,0,382291.33,0
FL,VOLUSIA COUNTY,0,382291.33,0
FL,VOLUSIA COUNTY,0,382291.33,0
FL,VOLUSIA COUNTY,0,382291.33,0
FL,VOLUSIA COUNTY,0,0,279397.8
FL,VOLUSIA COUNTY,0,0,97763.4
FL,VOLUSIA COUNTY,0,0,107002.8
FL,VOLUSIA COUNTY,0,0,59207.4
FL,VOLUSIA COUNTY,0,0,47448
FL,VOLUSIA COUNTY,0,205969.1,0
FL,VOLUSIA COUNTY,0,92886.42,0
FL,VOLUSIA COUNTY,0,98759.22,0
FL,VOLUSIA COUNTY,0,98759.22,0
FL,VOLUSIA COUNTY,0,178464.65,0
FL,VOLUSIA COUNTY,0,98759.22,0
FL,VOLUSIA COUNTY,0,98759.22,0
FL,VOLUSIA COUNTY,0,98759.22,0
FL,VOLUSIA COUNTY,0,98759.22,0
FL,VOLUSIA COUNTY,0,178464.65,0
FL,VOLUSIA COUNTY,0,178464.65,0
FL,VOLUSIA COUNTY,0,85057.5,0
FL,VOLUSIA COUNTY,0,99935.36,0
FL,VOLUSIA COUNTY,0,137323.58,0
FL,VOLUSIA COUNTY,0,158597.21,0
FL,VOLUSIA COUNTY,0,107824.87,0
FL,VOLUSIA COUNTY,0,158597.21,0
FL,VOLUSIA COUNTY,0,107193.04,0
FL,VOLUSIA COUNTY,0,107824.87,0
FL,VOLUSIA COUNTY,0,216000,0
FL,VOLUSIA COUNTY,358402.5,358402.5,358402.5
FL,VOLUSIA COUNTY,166500,166500,166500
FL,VOLUSIA COUNTY,120150,120150,120150
FL,VOLUSIA COUNTY,25500.6,25500.6,25500.6
FL,VOLUSIA COUNTY,8100,8100,8100
FL,VOLUSIA COUNTY,0,3784633.38,0
FL,VOLUSIA COUNTY,0,363391.38,0
FL,VOLUSIA COUNTY,2373089.4,2373089.4,2373089.4
FL,VOLUSIA COUNTY,818316,818316,818316
FL,VOLUSIA COUNTY,0,727272,0
FL,VOLUSIA COUNTY,0,362214,0
FL,VOLUSIA COUNTY,0,129591,0
FL,VOLUSIA COUNTY,0,172341,0
FL,VOLUSIA COUNTY,0,318276,0
FL,VOLUSIA COUNTY,1080000,1080000,1080000
FL,VOLUSIA COUNTY,0,201339.27,0
FL,VOLUSIA COUNTY,0,201339.27,0
FL,VOLUSIA COUNTY,0,201339.27,0
FL,VOLUSIA COUNTY,0,382291.33,0
FL,VOLUSIA COUNTY,0,125766.51,0
FL,VOLUSIA COUNTY,0,125766.51,0
FL,VOLUSIA COUNTY,0,125766.51,0
FL,VOLUSIA COUNTY,0,125766.51,0
FL,VOLUSIA COUNTY,0,100581.78,0
FL,VOLUSIA COUNTY,0,100581.78,0
FL,VOLUSIA COUNTY,0,142428.76,0
FL,VOLUSIA COUNTY,0,142428.76,0
FL,VOLUSIA COUNTY,0,142428.76,0
FL,VOLUSIA COUNTY,0,0,0
FL,VOLUSIA COUNTY,0,11160000,0
FL,VOLUSIA COUNTY,0,147405.6,0
FL,VOLUSIA COUNTY,0,245676.6,0
FL,VOLUSIA COUNTY,0,16378.2,0
FL,VOLUSIA COUNTY,0,40946.4,0
FL,VOLUSIA COUNTY,0,196541.1,0
FL,VOLUSIA COUNTY,0,1626976.8,0
FL,VOLUSIA COUNTY,0,511501.5,0
FL,VOLUSIA COUNTY,828000,828000,828000
FL,VOLUSIA COUNTY,72000,72000,72000
FL,VOLUSIA COUNTY,0,277276.92,0
FL,VOLUSIA COUNTY,0,2973153.77,0
FL,VOLUSIA COUNTY,0,5300151.12,0
FL,VOLUSIA COUNTY,0,941303.88,0
FL,VOLUSIA COUNTY,0,385583.22,0
FL,VOLUSIA COUNTY,0,824796.72,0
FL,VOLUSIA COUNTY,0,6323399.6,0
FL,VOLUSIA COUNTY,0,4703543.19,0
FL,VOLUSIA COUNTY,45000,45000,45000
FL,VOLUSIA COUNTY,0,4855759.86,0
FL,VOLUSIA COUNTY,682243.2,682243.2,682243.2
FL,VOLUSIA COUNTY,357211.8,357211.8,357211.8
FL,VOLUSIA COUNTY,0,73080000,0
FL,VOLUSIA COUNTY,0,1255744.12,0
FL,VOLUSIA COUNTY,5541439.5,0,5541439.5
FL,VOLUSIA COUNTY,1308600,1308600,1308600
FL,VOLUSIA COUNTY,0,8865246.6,8865246.6
FL,VOLUSIA COUNTY,347772.6,347772.6,0
FL,VOLUSIA COUNTY,391795.2,391795.2,0
FL,VOLUSIA COUNTY,484947,484947,0
FL,VOLUSIA COUNTY,0,1766232.16,0
FL,VOLUSIA COUNTY,0,960219.56,0
FL,VOLUSIA COUNTY,0,661356,0
FL,VOLUSIA COUNTY,0,3150,0
FL,VOLUSIA COUNTY,0,192114,0
FL,VOLUSIA COUNTY,0,192168,0
FL,VOLUSIA COUNTY,0,1501866,0
FL,VOLUSIA COUNTY,0,62118,0
FL,VOLUSIA COUNTY,0,2505411,0
FL,VOLUSIA COUNTY,0,1374912,0
FL,VOLUSIA COUNTY,0,2156283,0
FL,VOLUSIA COUNTY,0,1377018,0
FL,VOLUSIA COUNTY,0,2229165,0
FL,VOLUSIA COUNTY,0,1250937,0
FL,VOLUSIA COUNTY,0,986400,0
FL,VOLUSIA COUNTY,0,752931,0
FL,VOLUSIA COUNTY,0,1227078,0
FL,VOLUSIA COUNTY,0,759816,0
FL,VOLUSIA COUNTY,0,2898292.07,0
FL,VOLUSIA COUNTY,0,2614833.75,0
FL,VOLUSIA COUNTY,0,15120000,0
FL,VOLUSIA COUNTY,0,174936.15,0
FL,VOLUSIA COUNTY,0,286990.88,0
FL,VOLUSIA COUNTY,0,85995.3,0
FL,VOLUSIA COUNTY,2135443.5,2135443.5,2135443.5
FL,VOLUSIA COUNTY,0,0,53910
FL,VOLUSIA COUNTY,0,0,53947.8
FL,VOLUSIA COUNTY,0,0,49500
FL,VOLUSIA COUNTY,0,0,900000
FL,VOLUSIA COUNTY,0,0,540000
FL,VOLUSIA COUNTY,0,0,73062
FL,VOLUSIA COUNTY,0,4994074.4,0
FL,VOLUSIA COUNTY,0,392792.37,0
FL,VOLUSIA COUNTY,0,56113.2,0
FL,VOLUSIA COUNTY,0,22445.28,0
FL,VOLUSIA COUNTY,0,824863.97,0
FL,VOLUSIA COUNTY,0,2508259.84,0
FL,VOLUSIA COUNTY,0,23567.54,0
FL,VOLUSIA COUNTY,0,72947.15,0
FL,VOLUSIA COUNTY,0,19078.49,0
FL,VOLUSIA COUNTY,0,2053742.96,0
FL,VOLUSIA COUNTY,0,448905.56,0
FL,VOLUSIA COUNTY,0,89781.11,0
FL,VOLUSIA COUNTY,0,39279.24,0
FL,VOLUSIA COUNTY,0,95392.43,0
FL,VOLUSIA COUNTY,0,11222.64,0
FL,VOLUSIA COUNTY,0,785584.74,0
FL,VOLUSIA COUNTY,0,516241.4,0
FL,VOLUSIA COUNTY,0,89781.11,0
FL,VOLUSIA COUNTY,0,505018.76,0
FL,VOLUSIA COUNTY,0,345657.28,0
FL,VOLUSIA COUNTY,0,168339.59,0
FL,VOLUSIA COUNTY,0,72947.15,0
FL,VOLUSIA COUNTY,0,337801.44,0
FL,VOLUSIA COUNTY,0,4489.06,0
FL,VOLUSIA COUNTY,0,112226.39,0
FL,VOLUSIA COUNTY,0,112226.39,0
FL,VOLUSIA COUNTY,0,729471.54,0
FL,VOLUSIA COUNTY,0,1066150.71,0
FL,VOLUSIA COUNTY,0,196396.18,0
FL,VOLUSIA COUNTY,0,196396.18,0
FL,VOLUSIA COUNTY,0,561131.96,0
FL,VOLUSIA COUNTY,0,561131.96,0
FL,VOLUSIA COUNTY,0,561131.96,0
FL,VOLUSIA COUNTY,0,561131.96,0
FL,VOLUSIA COUNTY,0,336679.17,0
FL,VOLUSIA COUNTY,0,2020075.04,0
FL,VOLUSIA COUNTY,0,280565.98,0
FL,VOLUSIA COUNTY,0,1234490.3,0
FL,VOLUSIA COUNTY,0,89529.73,0
FL,VOLUSIA COUNTY,0,89529.73,0
FL,VOLUSIA COUNTY,0,64440,0
FL,VOLUSIA COUNTY,0,0,0
FL,VOLUSIA COUNTY,2585844,2585844,2585844
FL,VOLUSIA COUNTY,2410214.4,2410214.4,2410214.4
FL,VOLUSIA COUNTY,633860.1,633860.1,633860.1
FL,VOLUSIA COUNTY,391648.5,391648.5,391648.5
FL,VOLUSIA COUNTY,193500,193500,193500
FL,VOLUSIA COUNTY,170284.5,170284.5,170284.5
FL,VOLUSIA COUNTY,25578,25578,25578
FL,VOLUSIA COUNTY,0,614101.92,0
FL,VOLUSIA COUNTY,0,503015.04,0
FL,VOLUSIA COUNTY,0,805378.86,0
FL,VOLUSIA COUNTY,0,1229797.8,0
FL,VOLUSIA COUNTY,0,44383.68,0
FL,VOLUSIA COUNTY,0,392980.5,0
FL,VOLUSIA COUNTY,0,430891.56,0
FL,VOLUSIA COUNTY,0,872096.32,0
FL,VOLUSIA COUNTY,258537.6,258537.6,0
FL,VOLUSIA COUNTY,0,701796.71,0
FL,VOLUSIA COUNTY,0,868509.49,0
FL,VOLUSIA COUNTY,0,3557655,0
FL,VOLUSIA COUNTY,0,669240,0
FL,VOLUSIA COUNTY,0,360783,0
FL,VOLUSIA COUNTY,0,708804,0
FL,VOLUSIA COUNTY,0,395910,0
FL,VOLUSIA COUNTY,0,0,53947.8
FL,VOLUSIA COUNTY,0,0,53947.8
FL,VOLUSIA COUNTY,0,154034.47,0
FL,VOLUSIA COUNTY,0,152656.33,0
FL,VOLUSIA COUNTY,0,38132.28,0
FL,VOLUSIA COUNTY,0,15711.69,0
FL,VOLUSIA COUNTY,0,28056.6,0
FL,VOLUSIA COUNTY,0,1181392.63,0
FL,PUTNAM COUNTY,1730431.8,1730431.8,1730431.8
FL,PUTNAM COUNTY,868872.6,868872.6,868872.6
FL,PUTNAM COUNTY,525780,525780,525780
FL,PUTNAM COUNTY,494964,494964,494964
FL,PUTNAM COUNTY,205200,205200,205200
FL,PUTNAM COUNTY,186896.7,186896.7,186896.7
FL,PUTNAM COUNTY,0,10171.26,0
FL,PUTNAM COUNTY,0,1761477.3,0
FL,PUTNAM COUNTY,0,405925.74,0
FL,PUTNAM COUNTY,0,501165.72,0
FL,PUTNAM COUNTY,0,806005.8,0
FL,PUTNAM COUNTY,0,86400,0
FL,PUTNAM COUNTY,0,86400,0
FL,PUTNAM COUNTY,0,17437.5,0
FL,PUTNAM COUNTY,0,3870,0
FL,PUTNAM COUNTY,0,990,0
FL,PUTNAM COUNTY,0,17437.5,0
FL,PUTNAM COUNTY,0,2826,0
FL,PUTNAM COUNTY,0,36000,0
FL,PUTNAM COUNTY,0,64800,0
FL,PUTNAM COUNTY,0,58950,0
FL,PUTNAM COUNTY,203967,203967,0
FL,PUTNAM COUNTY,0,298861.88,0
FL,PUTNAM COUNTY,0,185754.16,0
FL,PUTNAM COUNTY,0,18391.5,0
FL,PUTNAM COUNTY,0,408291.31,0
FL,PUTNAM COUNTY,0,58852.8,0
FL,PUTNAM COUNTY,0,91957.5,0
FL,PUTNAM COUNTY,0,22989.38,0
FL,PUTNAM COUNTY,0,496570.52,0
FL,PUTNAM COUNTY,0,927851.2,0
FL,PUTNAM COUNTY,0,45978.75,0
FL,PUTNAM COUNTY,0,45978.75,0
FL,PUTNAM COUNTY,0,22989.38,0
FL,PUTNAM COUNTY,0,32348.81,0
FL,PUTNAM COUNTY,0,95635.8,0
FL,PUTNAM COUNTY,0,26667.68,0
FL,PUTNAM COUNTY,0,42300.45,0
FL,PUTNAM COUNTY,0,22069.8,0
FL,PUTNAM COUNTY,0,70807.28,0
FL,PUTNAM COUNTY,0,177229.7,0
FL,PUTNAM COUNTY,0,480469.68,0
FL,PUTNAM COUNTY,0,41380.88,0
FL,PUTNAM COUNTY,0,168282.23,0
FL,PUTNAM COUNTY,0,190352.03,0
FL,PUTNAM COUNTY,0,95635.8,0
FL,PUTNAM COUNTY,0,171684.66,0
FL,PUTNAM COUNTY,0,29426.4,0
FL,PUTNAM COUNTY,0,1379362.54,0
FL,PUTNAM COUNTY,0,393578.11,0
FL,PUTNAM COUNTY,0,733910.99,0
FL,PUTNAM COUNTY,0,1146710.06,0
FL,PUTNAM COUNTY,0,102826.88,0
FL,PUTNAM COUNTY,0,1077996.97,0
FL,PUTNAM COUNTY,0,549440.12,0
FL,PUTNAM COUNTY,2478681,2478681,2478681
FL,PUTNAM COUNTY,0,6666685.31,0
FL,PUTNAM COUNTY,0,336679.17,0
FL,PUTNAM COUNTY,0,1795622.26,0
FL,PUTNAM COUNTY,0,1558375.67,0
FL,PUTNAM COUNTY,0,249007.92,0
FL,PUTNAM COUNTY,0,7594.36,0
FL,PUTNAM COUNTY,0,149750.41,0
FL,PUTNAM COUNTY,0,183683.18,0
FL,PUTNAM COUNTY,0,183683.18,0
FL,PUTNAM COUNTY,0,149750.41,0
FL,PUTNAM COUNTY,0,183683.18,0
FL,PUTNAM COUNTY,0,183683.18,0
FL,PUTNAM COUNTY,0,149750.41,0
FL,PUTNAM COUNTY,0,149750.41,0
FL,PUTNAM COUNTY,0,149106.23,0
FL,PUTNAM COUNTY,0,108622.8,0
FL,PUTNAM COUNTY,0,108622.8,0
FL,PUTNAM COUNTY,0,149106.23,0
FL,PUTNAM COUNTY,0,123900.18,0
FL,PUTNAM COUNTY,0,108622.8,0
FL,PUTNAM COUNTY,0,108622.8,0
FL,PUTNAM COUNTY,0,108622.8,0
FL,PUTNAM COUNTY,0,108622.8,0
FL,PUTNAM COUNTY,0,108622.8,0
FL,PUTNAM COUNTY,0,108622.8,0
FL,PUTNAM COUNTY,0,108622.8,0
FL,PUTNAM COUNTY,0,108622.8,0
FL,PUTNAM COUNTY,0,149750.41,0
FL,PUTNAM COUNTY,0,149106.23,0
FL,PUTNAM COUNTY,0,108622.8,0
FL,PUTNAM COUNTY,0,149750.41,0
FL,PUTNAM COUNTY,0,149750.41,0
FL,PUTNAM COUNTY,0,108622.8,0
FL,PUTNAM COUNTY,0,149380.06,0
FL,PUTNAM COUNTY,0,149380.06,0
FL,PUTNAM COUNTY,0,149380.06,0
FL,PUTNAM COUNTY,0,149380.06,0
FL,PUTNAM COUNTY,0,149380.06,0
FL,PUTNAM COUNTY,0,158840.74,0
FL,PUTNAM COUNTY,0,158840.74,0
FL,PUTNAM COUNTY,0,149380.06,0
FL,PUTNAM COUNTY,0,158840.74,0
FL,PUTNAM COUNTY,0,103795.94,0
FL,PUTNAM COUNTY,0,103795.94,0
FL,PUTNAM COUNTY,0,149380.06,0
FL,PUTNAM COUNTY,0,103795.94,0
FL,PUTNAM COUNTY,0,103795.94,0
FL,PUTNAM COUNTY,0,106318.79,0
FL,PUTNAM COUNTY,0,135538.06,0
FL,PUTNAM COUNTY,0,135538.06,0
FL,PUTNAM COUNTY,0,106318.79,0
FL,PUTNAM COUNTY,0,135538.06,0
FL,PUTNAM COUNTY,0,208956.56,0
FL,PUTNAM COUNTY,0,224890.46,0
FL,PUTNAM COUNTY,0,16462.49,0
FL,PUTNAM COUNTY,0,141482.69,0
FL,PUTNAM COUNTY,0,94863.85,0
FL,PUTNAM COUNTY,0,111843.7,0
FL,PUTNAM COUNTY,0,94863.85,0
FL,PUTNAM COUNTY,0,94863.85,0
FL,PUTNAM COUNTY,0,94863.85,0
FL,PUTNAM COUNTY,0,170983.64,0
FL,PUTNAM COUNTY,0,111697.8,0
FL,PUTNAM COUNTY,0,111697.8,0
FL,PUTNAM COUNTY,0,111697.8,0
FL,PUTNAM COUNTY,0,149669.6,0
FL,PUTNAM COUNTY,0,149669.6,0
FL,PUTNAM COUNTY,0,37142.45,0
FL,PUTNAM COUNTY,0,163849.41,0
FL,PUTNAM COUNTY,0,163849.41,0
FL,PUTNAM COUNTY,0,163849.41,0
FL,PUTNAM COUNTY,0,163849.41,0
FL,PUTNAM COUNTY,0,163849.41,0
FL,PUTNAM COUNTY,0,163849.41,0
FL,PUTNAM COUNTY,0,163849.41,0
FL,PUTNAM COUNTY,0,163849.41,0
FL,MARION COUNTY,400212,400212,400212
FL,MARION COUNTY,114300,114300,114300
FL,MARION COUNTY,58670.1,58670.1,58670.1
FL,MARION COUNTY,52252.2,52252.2,52252.2
FL,MARION COUNTY,1102358.7,1102358.7,0
FL,MARION COUNTY,924120,924120,924120
FL,MARION COUNTY,0,18714.87,0
FL,MARION COUNTY,0,10217.09,0
FL,MARION COUNTY,0,10217.09,0
FL,MARION COUNTY,0,93703.43,0
FL,MARION COUNTY,0,28150.87,0
FL,MARION COUNTY,0,4555.27,0
FL,MARION COUNTY,0,8693.06,0
FL,MARION COUNTY,0,60178.04,0
FL,MARION COUNTY,0,20334.3,0
FL,MARION COUNTY,0,262598.53,0
FL,MARION COUNTY,0,19298.45,0
FL,MARION COUNTY,0,42456.37,0
FL,MARION COUNTY,0,42456.37,0
FL,MARION COUNTY,0,42456.37,0
FL,MARION COUNTY,0,57895.35,0
FL,MARION COUNTY,0,58918.86,0
FL,MARION COUNTY,0,35351.31,0
FL,MARION COUNTY,0,82486.4,0
FL,MARION COUNTY,0,113817.76,0
FL,MARION COUNTY,0,15150.56,0
FL,MARION COUNTY,0,6303.76,0
FL,MARION COUNTY,0,158220,0
FL,MARION COUNTY,0,83610,0
FL,VOLUSIA COUNTY,0,367452,0
FL,VOLUSIA COUNTY,0,517392,0
FL,VOLUSIA COUNTY,0,779022,0
FL,VOLUSIA COUNTY,0,929457,0
FL,VOLUSIA COUNTY,0,990432,0
FL,VOLUSIA COUNTY,0,101286,0
FL,VOLUSIA COUNTY,0,2236914,0
FL,VOLUSIA COUNTY,0,2284965,0
FL,VOLUSIA COUNTY,0,170595,0
FL,VOLUSIA COUNTY,0,1767357,0
FL,VOLUSIA COUNTY,0,0,129899.7
FL,PUTNAM COUNTY,0,127129.15,0
FL,PUTNAM COUNTY,0,34232.13,0
FL,PUTNAM COUNTY,0,5053.9,0
FL,PUTNAM COUNTY,0,5210.21,0
FL,PUTNAM COUNTY,0,20840.84,0
FL,PUTNAM COUNTY,0,165812.06,0
FL,PUTNAM COUNTY,0,72947.15,0
FL,PUTNAM COUNTY,209447.1,209447.1,0
FL,PUTNAM COUNTY,0,702088.64,0
FL,PUTNAM COUNTY,0,706417.75,0
FL,VOLUSIA COUNTY,59401.8,59401.8,59401.8
FL,VOLUSIA COUNTY,1358270.1,1358270.1,0
FL,VOLUSIA COUNTY,0,908098.25,0
FL,VOLUSIA COUNTY,0,241791.76,0
FL,MARION COUNTY,220905,220905,220905
FL,MARION COUNTY,0,894668.45,0
FL,PUTNAM COUNTY,222912,222912,222912
FL,PUTNAM COUNTY,160128,160128,160128
FL,PUTNAM COUNTY,307215,307215,0
FL,PUTNAM COUNTY,0,10965.6,0
FL,PUTNAM COUNTY,0,26397.19,0
FL,PUTNAM COUNTY,0,4638.94,0
FL,PUTNAM COUNTY,0,26397.19,0
FL,PUTNAM COUNTY,0,870.82,0
FL,PUTNAM COUNTY,0,1611.42,0
FL,PUTNAM COUNTY,0,5696.94,0
FL,PUTNAM COUNTY,0,1342.85,0
FL,PUTNAM COUNTY,0,1375.4,0
FL,PUTNAM COUNTY,0,797.57,0
FL,PUTNAM COUNTY,0,28484.72,0
FL,PUTNAM COUNTY,0,81384.9,0
FL,PUTNAM COUNTY,0,36916.19,0
FL,PUTNAM COUNTY,0,2539.21,0
FL,PUTNAM COUNTY,0,94406.48,0
FL,PUTNAM COUNTY,0,5427.36,0
FL,PUTNAM COUNTY,0,141029.86,0
FL,PUTNAM COUNTY,0,40263.14,0
FL,PUTNAM COUNTY,0,3709.12,0
FL,PUTNAM COUNTY,0,40805.37,0
FL,PUTNAM COUNTY,0,2034.62,0
FL,PUTNAM COUNTY,0,40692.45,0
FL,PUTNAM COUNTY,0,25432.78,0
FL,PUTNAM COUNTY,0,32553.96,0
FL,PUTNAM COUNTY,0,20346.23,0
FL,PUTNAM COUNTY,0,14575.02,0
FL,PUTNAM COUNTY,0,731737.23,0
FL,MARION COUNTY,0,447550.99,0
FL,MARION COUNTY,0,12266.34,0
FL,DUVAL COUNTY,587267.1,587267.1,587267.1
FL,DUVAL COUNTY,0,0,0
FL,DUVAL COUNTY,13860000,13860000,13860000
FL,DUVAL COUNTY,1461420,1461420,1461420
FL,DUVAL COUNTY,210600000,210600000,210600000
FL,DUVAL COUNTY,125100000,125100000,125100000
FL,DUVAL COUNTY,90900000,90900000,90900000
FL,DUVAL COUNTY,38250000,38250000,38250000
FL,DUVAL COUNTY,31500000,31500000,31500000
FL,DUVAL COUNTY,30870000,30870000,30870000
FL,DUVAL COUNTY,28620000,28620000,28620000
FL,DUVAL COUNTY,6907005,6907005,6907005
FL,DUVAL COUNTY,1909620,1909620,1909620
FL,DUVAL COUNTY,1711989.9,1711989.9,1711989.9
FL,DUVAL COUNTY,958437,958437,958437
FL,DUVAL COUNTY,888692.4,888692.4,888692.4
FL,DUVAL COUNTY,412478.1,412478.1,412478.1
FL,DUVAL COUNTY,288000,288000,288000
FL,DUVAL COUNTY,193511.7,193511.7,193511.7
FL,DUVAL COUNTY,189000,189000,189000
FL,DUVAL COUNTY,174288.6,174288.6,174288.6
FL,DUVAL COUNTY,154255.5,154255.5,154255.5
FL,DUVAL COUNTY,90000,90000,90000
FL,DUVAL COUNTY,90000,90000,90000
FL,DUVAL COUNTY,59803.2,59803.2,59803.2
FL,DUVAL COUNTY,45000,45000,45000
FL,DUVAL COUNTY,26100,26100,26100
FL,DUVAL COUNTY,4500,4500,4500
FL,DUVAL COUNTY,2700,2700,2700
FL,DUVAL COUNTY,7476309,7476309,7476309
FL,DUVAL COUNTY,610228.8,610228.8,0
FL,DUVAL COUNTY,292653.9,292653.9,0
FL,DUVAL COUNTY,0,62557.92,0
FL,DUVAL COUNTY,0,41310000,0
FL,DUVAL COUNTY,0,659282.58,0
FL,DUVAL COUNTY,0,140548.32,0
FL,DUVAL COUNTY,0,29589.12,0
FL,DUVAL COUNTY,0,132226.38,0
FL,DUVAL COUNTY,70470000,70470000,70470000
FL,DUVAL COUNTY,1998000,1998000,1998000
FL,DUVAL COUNTY,1433100.6,1433100.6,1433100.6
FL,DUVAL COUNTY,1432215,1432215,1432215
FL,DUVAL COUNTY,720394.2,720394.2,720394.2
FL,DUVAL COUNTY,99721.8,99721.8,99721.8
FL,DUVAL COUNTY,16604.1,16604.1,16604.1
FL,DUVAL COUNTY,382500,382500,382500
FL,DUVAL COUNTY,0,882444.02,0
FL,DUVAL COUNTY,0,4843790.19,0
FL,DUVAL COUNTY,0,1022847.65,0
FL,DUVAL COUNTY,0,8417216.25,0
FL,DUVAL COUNTY,0,1395886.2,0
FL,DUVAL COUNTY,0,10530000,0
FL,DUVAL COUNTY,1370304,1370304,1370304
FL,DUVAL COUNTY,544532.4,544532.4,544532.4
FL,DUVAL COUNTY,404910,404910,404910
FL,DUVAL COUNTY,0,1296392.86,0
FL,DUVAL COUNTY,866842.2,866842.2,866842.2
FL,DUVAL COUNTY,495400.5,495400.5,495400.5
FL,DUVAL COUNTY,239553,239553,239553
FL,DUVAL COUNTY,65022.3,65022.3,65022.3
FL,DUVAL COUNTY,19177.2,19177.2,19177.2
FL,DUVAL COUNTY,91026,91026,0
FL,DUVAL COUNTY,459243,459243,0
FL,DUVAL COUNTY,0,653883.68,0
FL,DUVAL COUNTY,0,857144.98,0
FL,DUVAL COUNTY,0,2677568.81,0
FL,DUVAL COUNTY,0,3332842.74,0
FL,DUVAL COUNTY,0,61050.34,0
FL,DUVAL COUNTY,0,135515.49,0
FL,DUVAL COUNTY,0,64636.99,0
FL,DUVAL COUNTY,0,62122.65,0
FL,DUVAL COUNTY,0,1278641.77,0
FL,DUVAL COUNTY,0,99609.96,0
FL,DUVAL COUNTY,0,1307961.42,0
FL,DUVAL COUNTY,0,1425087.5,0
FL,DUVAL COUNTY,0,37063.19,0
FL,DUVAL COUNTY,0,614189.93,0
FL,DUVAL COUNTY,0,5303.89,0
FL,DUVAL COUNTY,0,112049.98,0
FL,DUVAL COUNTY,0,352650.19,0
FL,DUVAL COUNTY,0,5054.49,0
FL,DUVAL COUNTY,0,80805.28,0
FL,DUVAL COUNTY,0,329954.88,0
FL,DUVAL COUNTY,0,681898.43,0
FL,DUVAL COUNTY,0,6986169.78,0
FL,DUVAL COUNTY,0,577608.08,0
FL,DUVAL COUNTY,0,924172.93,0
FL,DUVAL COUNTY,0,500593.67,0
FL,DUVAL COUNTY,0,0,0
FL,DUVAL COUNTY,0,720000,0
FL,DUVAL COUNTY,279990,279990,279990
FL,DUVAL COUNTY,0,16643.88,0
FL,DUVAL COUNTY,0,981064.26,0
